2.501891693531053,2.470102172613933,2.436932461663823,2.24663375653835,3.0507514550893386,3.0865152396347684,1.5389921479677509,1.25587922131222,2.8246373929765762,1.3967949144536134,1.8530282068945747,2.8308962004901677,1.2789059144961759,2.3503283758072246,2.967895112915936,
2.506995180146374,2.459423079250973,2.4619184563214507,2.230689648696229,3.06142221905979,3.0898033321725027,1.6134794890579347,1.1898328070245716,2.815924070391679,1.5641349584251847,1.653943696323625,2.845392500257896,1.4601434733566807,2.1619647606260033,2.976640790231121,
2.553127033783707,2.4135055949374067,2.3399845642217607,2.2097682578051803,3.0517852062129753,3.073036910856362,1.5109468763733698,1.3149639072821753,2.7999765751769154,1.3809315792390966,1.9022058263036299,2.783942510595862,1.363161821313703,2.296255665800705,2.9268264722903505,
2.5860081575220057,2.3838152513453745,2.518878945446435,2.2544325238893026,2.908412078099616,3.0740189956212105,1.9247960410818696,1.1471017876173009,2.6267158407717086,1.9294132556762529,1.4817287491707438,2.64808192003652,1.6802936420445593,2.025030871760135,2.851897316575106,
2.574157788801145,2.3565852163874452,2.4592308484783354,2.286643087947433,2.9172928195209296,3.0860513069831033,1.933997226176034,1.0719713016433698,2.7081833409434544,1.9725235772873604,1.370645299407182,2.7463736516670787,1.737686218736984,1.9391849819898583,2.8949528633943156,
2.4086056183110065,2.4564040635852775,2.5468337066224995,2.4278664923427042,3.0840575392353604,2.95289063276195,2.7147380314088223,0.17994122526987952,2.8158119777234782,2.901277176535782,0.7894726557797391,2.580912674507159,2.279660293158991,1.2467271968593205,2.6400020121557715,
2.4390911002515505,2.4879385572265864,2.594498184614152,2.37912139239261,3.095829879034101,2.9814424839370823,2.4651577527161015,0.2366077696063566,3.0550178476723784,2.9746624683636984,0.48189462339845396,2.796371598563387,2.4200793118087733,0.9081548590063995,2.8677629833750573,
2.462806455205039,2.4129935045325848,2.4869068951068614,2.3624896805954627,3.088963416186274,2.9757412379439985,2.453890153017271,0.3801477313378638,3.0461643827868063,2.904069571855641,0.5565189119897797,2.823525020636648,2.5468621403994325,0.7871939140670474,2.96198316631926,
2.6643008136739144,2.5713390495560158,2.603496705012904,3.0935368363113875,3.1118650386853792,3.0805109174997916,0.8132423023848632,2.417723433736151,3.0195298182677797,0.30107444957320795,3.087013610823727,2.9284640263179185,0.7405904453315956,2.6311544768538146,2.9617680552486494,
2.7276167220613154,2.5873690768137436,2.5371478256483075,3.0036354003714685,3.1127359848820046,3.0545052871805325,2.4115982564061538,0.8911673586232998,2.724974312253849,2.4420260364917583,1.0746528868242478,2.6953244184924623,2.422400035763472,1.2235310933661652,2.8536620318698853,
